Sample,Thickness,SIO2,TIO2,AL2O3,FE2O3,FEO,MNO,MGO,CAO,NA2O,K2O,P2O5,H2O,CO2,Density
WD32MI05,55.57908723,50.5324875,1.749595,15.56281774,0,9.440755000000001,0.18254,5.423045,9.30115,3.41725,0.7504274999999999,0.22006373399999998,3.667646861,0,2648.631363
WD33MI02,44.92889003,43.84933333,1.408546667,19.68034581,0,9.73427,0.17110999999999998,4.364986667,13.79718667,2.55381,0.287763333,0.206463533,2.496403974,0,2752.292681
WD33MI03,52.814940500000006,44.755465,1.499285,19.06790787,0,10.274585,0.192245,4.147995,13.589225,2.5655900000000003,0.287445,0.200589777,2.558586018,0,2750.593016
WD33MI05,125.8446491,43.730335,1.2977075,17.87064305,0,10.7056075,0.1923875,6.0797475,12.2054475,2.41843,0.26231,0.181043843,3.493567096,0,2739.7604579999997
WD33MI06,51.86048982,45.02283,1.430696,18.50706063,0,10.286474,0.181204,5.228634,12.82346,2.719754,0.286576,0.19017857300000002,2.581192779,0,2752.378554
WD35MI01,55.08978811,48.02321,1.69665,17.23778625,0,10.53315333,0.1983,4.0044699999999995,10.33975667,3.41304,0.45285,0.191687313,3.639219185,0,2674.625963
WD35MI02,49.90408898,45.24175333,1.4842033330000002,17.84559736,0,10.25462,0.191503333,5.460263332999999,11.26313667,2.869496667,0.36946,0.20184536,2.576962725,0,2739.002707
WD35MI03,48.99053101,49.974105,1.71281,15.92672669,0,10.6176025,0.20099,5.161490000000001,8.730325,3.451025,0.8241725000000001,0.25991189800000003,3.6751874239999998,0,2661.546773
WD35MI04A,57.12275522,45.42442333,1.460933333,18.44514717,0,10.26368,0.18372,4.8116766669999995,12.89789,2.5589633330000003,0.35941999999999996,0.31220720399999996,2.72241899,0,2741.090507
WD70MI01A,51.03578498,47.239375,1.7937049999999999,16.76333351,0,11.30325,0.21051,3.58164,10.4201075,3.4735275000000003,0.49008,0.306721015,3.3975767360000004,0,2696.549954
WD70MI01B,51.03578498,48.38504333,1.5459366669999999,16.95818734,0,10.24440333,0.21846999999999997,3.6285800000000004,11.00068333,3.3265566669999997,0.36341333299999995,0.221011598,3.909958125,0,2659.974791
WD70MI02,47.46898129,46.9998025,1.9302125,17.78542088,0,9.45535,0.1694925,4.254385,11.49046,3.0632224999999997,0.357575,0.19580229300000002,3.550451498,0,2681.848629
WD70MI03,44.819435600000006,47.7895725,1.559765,16.57583037,0,10.263065,0.1787175,4.286919999999999,10.5740325,3.01098,0.5541125,0.34778043,2.9577140930000003,0,2693.4389730000003
WD70MI04,43.78739967,46.203492,1.760548,17.39922435,0,10.528682,0.187112,4.131232,11.447336,2.951604,0.368352,0.20861944699999999,4.446704367,0,2673.0863
WD71AMI01,81.29521024,52.19961,0.7954433329999999,19.00368099,0,6.8092566670000005,0.13318666699999998,2.713456667,11.14344,2.921276667,0.40250666700000004,0.13376042400000002,2.850472991,0,2594.2748920000004
