Wavenumber,SH54MI11,SH63MI02,WD71AMI01,SH63MI10,SH63MI39,WD23MI03A,SH01MI12B,CV09EMI05,FI38MI01B,OK14MI07,OK14MI12,AK96MI13,OK14MI01,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,WD35MI02,WD07MI01A,WD70MI01B,OK14MI09,SH58MI01,SH63MI34,SH01MI21,OK17MI05A,SH63MI22,FI45MI04A,JFL30AMI12,VS73MI02,,,,,,,
2098.206,0.107564296,0.376731386,0.33092159,0.190470612,0.21381357,0.729053548,0.383302089,0.113862981,-0.041027321,0.388748121,0.172771443,0.08894578,0.258301205,0.117871986,-0.010778984,0.270921454,0.109551079,0.188790339,0.312612063,0.194928164,0.242301036,0.271728257,0.352814968,0.228144276,0.172153263,0.124221248,0.091168165,0.313058131,0.255056029,0.267507696,,,,,,,
2100.135,0.10727665,0.376346051,0.330669572,0.190279816,0.213457616,0.728507608,0.382942907,0.113760465,-0.04133019,0.388027973,0.172302106,0.088728899,0.258066777,0.117796444,-0.010946124,0.270844967,0.109272105,0.188697637,0.312485911,0.194447615,0.242320929,0.271443282,0.352572363,0.22788472,0.171671437,0.123849034,0.0909538,0.312696977,0.254813612,0.267657384,,,,,,,
2102.063,0.107014327,0.375955399,0.330426413,0.190087683,0.213091524,0.727978102,0.38261833,0.113669802,-0.041639702,0.387322408,0.171851061,0.088510983,0.257906358,0.117732346,-0.011118251,0.270803761,0.108990075,0.188608979,0.312384196,0.193994919,0.242318813,0.271181481,0.352324957,0.227622104,0.17120598,0.123483651,0.090747504,0.312326412,0.254581721,0.267848536,,,,,,,
2103.992,0.106778495,0.375569725,0.330192574,0.189890968,0.21271284,0.727468115,0.382332557,0.113591021,-0.041956447,0.386635905,0.171419225,0.088301118,0.257835544,0.117680209,-0.011296644,0.27079128,0.10871142,0.188522286,0.312311407,0.193573425,0.242293974,0.270945004,0.352064967,0.227352872,0.170750529,0.123127706,0.090546506,0.311951711,0.254359278,0.268078075,,,,,,,
2105.92,0.106568902,0.37519826,0.329969048,0.189686164,0.212319104,0.726977755,0.382084781,0.113524374,-0.042286761,0.385973956,0.171005558,0.088094816,0.257858734,0.117639319,-0.011482819,0.270799441,0.1084405,0.188432524,0.312261961,0.193181259,0.242245424,0.270731449,0.351786691,0.227072529,0.170295643,0.122783374,0.090351671,0.311571161,0.254145931,0.268341237,,,,,,,
2107.849,0.106383705,0.374850791,0.329761731,0.189471371,0.211906443,0.726514075,0.381877188,0.113468275,-0.042631618,0.385335833,0.170615557,0.087889619,0.257980733,0.11760914,-0.011677256,0.270822358,0.108175596,0.188340054,0.312235479,0.192816516,0.242174409,0.270539995,0.351486417,0.226780874,0.169836147,0.12245325,0.090163226,0.311192935,0.253939976,0.268631467,,,,,,,
2109.777,0.106218696,0.374521927,0.329571855,0.189244014,0.211474008,0.72608225,0.381705314,0.113420155,-0.042988227,0.384725439,0.170251534,0.087685472,0.258195819,0.1175878,-0.011881425,0.270856012,0.107916023,0.188248652,0.312231552,0.192476525,0.242081738,0.27036837,0.351159146,0.22647569,0.169386596,0.122138869,0.08997871,0.310831642,0.253736932,0.268940878,,,,,,,
2111.706,0.106070504,0.374207787,0.329398754,0.189002943,0.211027668,0.725680716,0.381563814,0.113380571,-0.043350741,0.384135513,0.169913599,0.087488563,0.258483554,0.117573003,-0.012093698,0.270894474,0.107666318,0.18816164,0.312249792,0.192159222,0.241970852,0.270220129,0.350802969,0.22615564,0.16894359,0.121842027,0.089795542,0.310493345,0.253538502,0.269263058,,,,,,,
2113.634,0.105935183,0.373912761,0.329241381,0.188747074,0.210571631,0.72530302,0.381448641,0.11334674,-0.043720369,0.383548936,0.169600848,0.087290677,0.258820617,0.117563401,-0.012313302,0.270927585,0.107424911,0.188079593,0.312280205,0.191857522,0.241844304,0.270093407,0.35041806,0.225820522,0.168510438,0.12156126,0.089611716,0.310190511,0.253346183,0.269592422,,,,,,,
2115.563,0.105808758,0.373640349,0.329099682,0.188476546,0.21011124,0.724953285,0.381350951,0.113317781,-0.04409864,0.382971661,0.169311377,0.08709539,0.259187405,0.117559085,-0.012538323,0.270950951,0.107194136,0.1880017,0.312319967,0.191572307,0.241706976,0.269983874,0.350007367,0.225474447,0.168086698,0.121296882,0.089425812,0.309947476,0.253160262,0.269922702,,,,,,,
2117.491,0.105687066,0.373382846,0.328971322,0.188190389,0.209647119,0.724631566,0.381256772,0.113292106,-0.044482344,0.382409721,0.169046211,0.086903961,0.259569424,0.117558364,-0.012767736,0.270955827,0.106975341,0.187926672,0.31237061,0.191300744,0.241562807,0.269879169,0.349575895,0.225121147,0.167673574,0.121048885,0.089236328,0.309774387,0.252980449,0.270245231,,,,,,,
2119.42,0.105566742,0.373135288,0.328853343,0.187890043,0.20918777,0.724336806,0.381161447,0.113267422,-0.044866861,0.381864596,0.168806439,0.086714212,0.259943102,0.117560416,-0.012999246,0.270937268,0.106770376,0.187855851,0.312433041,0.191038252,0.241417915,0.269774528,0.349136548,0.224767645,0.167277137,0.120817891,0.089043394,0.309682821,0.252808189,0.270552115,,,,,,,
2121.348,0.105442885,0.372891976,0.328743678,0.187575967,0.208743759,0.724069869,0.381052275,0.113241599,-0.045251285,0.381332247,0.168589244,0.086523585,0.260281586,0.1175636,-0.013230988,0.270893161,0.106573773,0.187789671,0.312499919,0.190776237,0.241278012,0.269663158,0.348700801,0.224420247,0.166894433,0.120601349,0.088846534,0.309676706,0.252641835,0.270837698,,,,,,,
2123.277,0.105312369,0.372649993,0.328644344,0.187249864,0.208314393,0.72383383,0.380917519,0.113215054,-0.045633352,0.380817104,0.168390058,0.086341102,0.260562353,0.117566553,-0.013459593,0.27082423,0.106375962,0.18772807,0.312567409,0.190514414,0.241149951,0.269538696,0.348274226,0.224089674,0.166502284,0.120398491,0.08864616,0.309759808,0.252484005,0.271096758,,,,,,,
2125.205,0.105171777,0.372400304,0.3285538,0.186913133,0.207898298,0.72362638,0.380751352,0.113187539,-0.046007307,0.380311966,0.168205657,0.086167851,0.26076348,0.117568028,-0.013684153,0.270729588,0.106174959,0.18767194,0.312631387,0.190251003,0.241039244,0.269395452,0.347861519,0.223781034,0.166114536,0.12020754,0.088441946,0.309929734,0.252337358,0.271323674,,,,,,,
2127.134,0.105018863,0.372133188,0.32847308,0.186568465,0.207502554,0.723445301,0.380553071,0.113161789,-0.046366473,0.379814869,0.168037185,0.086001853,0.260880556,0.117566394,-0.013901604,0.270613326,0.105973188,0.187622355,0.312690189,0.189986085,0.240952384,0.269231495,0.347470091,0.223498296,0.165757702,0.120028071,0.088236773,0.310178062,0.252201511,0.271515656,,,,,,,
2129.062,0.104851109,0.371845875,0.328400613,0.186216893,0.207128228,0.723287496,0.380322069,0.113137694,-0.046707604,0.379321572,0.167882535,0.085851762,0.260918213,0.117559522,-0.014110272,0.270480328,0.105777108,0.187577748,0.312740585,0.189715466,0.240892527,0.269046487,0.347105381,0.223245399,0.165397281,0.119858474,0.088031766,0.310494692,0.252072529,0.271670006,,,,,,,
2130.991,0.104668528,0.371550891,0.328336527,0.185862059,0.206778998,0.723155175,0.380059507,0.113114143,-0.047021034,0.378834934,0.167735241,0.085716751,0.260890237,0.117547901,-0.014308029,0.270337941,0.105594122,0.187537805,0.312784898,0.189439413,0.240863707,0.268842893,0.346776712,0.22302988,0.165032389,0.119697629,0.087830596,0.310865466,0.25195272,0.271787196,,,,,,,
2132.919,0.104469245,0.371255505,0.328280699,0.185507042,0.206450605,0.723046029,0.379766869,0.113089953,-0.047305109,0.378355169,0.167587619,0.085589958,0.260797975,0.117532505,-0.014495154,0.270193425,0.105422361,0.187502332,0.312818149,0.189159263,0.240867053,0.268623843,0.346485966,0.222852989,0.164665162,0.119544475,0.087634232,0.311262253,0.251847375,0.271867926,,,,,,,
2134.848,0.104250972,0.370960283,0.328235128,0.185155721,0.206135985,0.722963512,0.379451447,0.11306349,-0.047559696,0.37788358,0.16743591,0.085469367,0.260639641,0.117513783,-0.014668594,0.270058911,0.105257706,0.187473999,0.312840427,0.188879439,0.24090389,0.268400185,0.346231267,0.222713312,0.164288223,0.119397909,0.087441727,0.311665789,0.251753809,0.271913181,,,,,,,
2136.776,0.104011638,0.370661435,0.32819986,0.184811621,0.20583676,0.722910576,0.379118912,0.113033719,-0.047784095,0.377412788,0.167273788,0.085343932,0.260409621,0.117490925,-0.014825626,0.269945012,0.105101382,0.187455102,0.312848054,0.188600986,0.240972596,0.268180143,0.346010842,0.222603396,0.163915598,0.119255374,0.087250431,0.31206414,0.25166523,0.271924696,,,,,,,
2138.705,0.103752028,0.370361107,0.328176102,0.18447896,0.205557815,0.722886545,0.378781927,0.113001375,-0.047976437,0.376935752,0.167095932,0.085210438,0.260115336,0.117463731,-0.014963857,0.269859302,0.104955048,0.18744763,0.312841437,0.188327597,0.241072367,0.267972741,0.345824428,0.222518301,0.163541946,0.119115282,0.087058724,0.312435819,0.251578834,0.271905865,,,,,,,
2140.633,0.103473234,0.370065377,0.328163681,0.184159818,0.205298659,0.722883773,0.378453677,0.112964545,-0.048136014,0.376453864,0.166897225,0.0850643,0.259777804,0.117431727,-0.015082705,0.269807555,0.10481587,0.187450381,0.312822219,0.188063564,0.241199526,0.267781367,0.345668124,0.222453711,0.163169371,0.118975484,0.086865874,0.312767433,0.251491532,0.271861058,,,,,,,
2142.562,0.103178431,0.369781496,0.328164634,0.183857163,0.205061917,0.722900801,0.378146412,0.112924613,-0.048260249,0.37597321,0.166675596,0.084908206,0.25941734,0.117396181,-0.015179786,0.269793823,0.104691506,0.187461363,0.312795018,0.187815119,0.241351042,0.267616246,0.345536431,0.222403157,0.162806894,0.118834868,0.086671579,0.313058665,0.25140182,0.271794224,,,,,,,
2144.49,0.102869974,0.369512773,0.328179642,0.183572938,0.204844204,0.722937157,0.377871411,0.11287956,-0.048350996,0.375492892,0.166434315,0.084743283,0.259041162,0.117357749,-0.015255826,0.269816977,0.104585566,0.187479559,0.312762063,0.187582919,0.241522437,0.267483186,0.345422712,0.222357218,0.162455792,0.118691661,0.086475955,0.313308982,0.251306588,0.271709887,,,,,,,
2146.419,0.10255013,0.369265123,0.328207461,0.183310687,0.204642042,0.72299767,0.377638862,0.112828713,-0.048411053,0.375018191,0.166175012,0.084572889,0.258662503,0.117316749,-0.015311675,0.269881589,0.104494795,0.187505648,0.31273343,0.18737161,0.241710545,0.26738556,0.345319982,0.222312367,0.162097614,0.11854598,0.086280973,0.313519893,0.251202841,0.271614506,,,,,,,
2148.347,0.102222513,0.369041092,0.328247324,0.183072779,0.204447219,0.723084539,0.377450739,0.112773403,-0.048446016,0.37455168,0.1658986,0.084396829,0.258314946,0.11727157,-0.015348734,0.269987149,0.104411276,0.187537138,0.31271246,0.187180055,0.24191049,0.267320755,0.345216863,0.222263674,0.161752221,0.11839683,0.086085341,0.313681685,0.251093243,0.271513913,,,,,,,
2150.276,0.101892871,0.368841278,0.328300976,0.182861636,0.204251431,0.723195614,0.377310946,0.112715751,-0.048459797,0.374094755,0.165610879,0.084217847,0.258025935,0.117220991,-0.015368032,0.270132007,0.104339312,0.187570711,0.312698033,0.187009681,0.242118317,0.267290482,0.345103939,0.222208802,0.161414256,0.118244621,0.08588876,0.313792637,0.250982931,0.27141357,,,,,,,
2152.204,0.101564676,0.368655211,0.328367336,0.182676461,0.204055117,0.723325967,0.377219102,0.112657189,-0.048454404,0.373640044,0.165318246,0.084036732,0.257804182,0.117164353,-0.015372499,0.2703114,0.104287322,0.187606643,0.312689397,0.186859718,0.242328632,0.26729127,0.344974929,0.222145779,0.161073355,0.118087878,0.085693536,0.313849796,0.25087078,0.271319545,,,,,,,
2154.133,0.101242428,0.368475359,0.32844854,0.18251654,0.203856307,0.723480089,0.377174688,0.112599841,-0.048429179,0.373193339,0.165027062,0.083858512,0.257659598,0.117101944,-0.01536345,0.270520608,0.104252491,0.187646206,0.312688188,0.186732415,0.242536922,0.267314181,0.34482597,0.222071334,0.160736984,0.117926266,0.08550113,0.313851389,0.250758422,0.271236992,,,,,,,
2156.061,0.100930572,0.368307105,0.328542472,0.182380487,0.203647485,0.723664227,0.377173967,0.112542042,-0.048389875,0.37275911,0.164737812,0.083693307,0.257606069,0.117034177,-0.015344684,0.270752345,0.104233828,0.187688188,0.312697526,0.186624415,0.242737556,0.267348033,0.344650859,0.221980358,0.160407888,0.117759692,0.085310938,0.313795804,0.250647623,0.271170357,,,,,,,
2157.99,0.100635142,0.368155149,0.328648459,0.182267693,0.203424551,0.723882788,0.377211325,0.112483921,-0.048342386,0.372333905,0.164448491,0.083546117,0.25765968,0.116962999,-0.015318453,0.271000401,0.104232428,0.187732297,0.312726498,0.186534673,0.242927495,0.267387636,0.344446424,0.221876543,0.160081156,0.117588865,0.085125097,0.313688305,0.250541332,0.271125725,,,,,,,
2159.918,0.100359496,0.368008586,0.328766205,0.182175296,0.203177885,0.724131945,0.377274288,0.112426288,-0.048295941,0.371916106,0.164162118,0.083415143,0.25781623,0.116889735,-0.015288457,0.271259717,0.104243169,0.187777581,0.312777611,0.186460434,0.243102524,0.267429488,0.344208222,0.221760665,0.159755516,0.117415423,0.084942281,0.313539268,0.250441301,0.271106488,,,,,,,
2161.847,0.100106945,0.367857404,0.328896664,0.1821013,0.202904612,0.724410078,0.377351842,0.112371094,-0.048255822,0.371515908,0.163883001,0.083289921,0.258076274,0.11681477,-0.015255887,0.271524904,0.104262854,0.187824297,0.312856509,0.186399939,0.243260696,0.267472057,0.343939429,0.221635045,0.159437161,0.117241151,0.084762374,0.31336197,0.250345516,0.271115824,,,,,,,
2163.775,0.099880169,0.367690076,0.329037938,0.182042356,0.202608039,0.724713979,0.377430835,0.112318484,-0.048222099,0.371132911,0.163613592,0.083160198,0.258436494,0.116738217,-0.015223519,0.271785522,0.104291176,0.187873559,0.312961998,0.186347631,0.243399473,0.267506055,0.343646668,0.221500088,0.159102014,0.117066132,0.084583891,0.313174154,0.250253541,0.271157359,,,,,,,
2165.704,0.099681392,0.367497376,0.329188652,0.181994839,0.202293022,0.725041489,0.377497987,0.112267442,-0.048191776,0.370764637,0.16335841,0.083023783,0.258895867,0.116661765,-0.015193846,0.272034016,0.104328285,0.187926782,0.313097796,0.186301248,0.243518408,0.267522764,0.343337978,0.221361895,0.15876354,0.11689217,0.084403758,0.312992268,0.250166595,0.271233365,,,,,,,
2167.632,0.09950972,0.367277244,0.329344458,0.181953859,0.201965247,0.725384139,0.377540729,0.112217328,-0.048165017,0.370406777,0.163117462,0.08287847,0.259441634,0.116585631,-0.015169184,0.272266329,0.104372614,0.18798128,0.313264413,0.18625767,0.243615978,0.267520206,0.343020037,0.221227076,0.158456078,0.11672008,0.084219029,0.31282911,0.250085834,0.271344775,,,,,,,
2169.561,0.099365757,0.367031666,0.329504839,0.181916189,0.20163378,0.72573494,0.377556039,0.112170556,-0.048139786,0.370051512,0.162889744,0.082726342,0.260048088,0.116510741,-0.015149233,0.272477385,0.104425774,0.188036706,0.313459464,0.18621577,0.24369312,0.26750057,0.34270311,0.221102626,0.15817208,0.116550317,0.084029632,0.312701255,0.250011827,0.271492697,,,,,,,
2171.489,0.099248716,0.366765332,0.329670329,0.181877343,0.201298175,0.726090906,0.377538358,0.112126582,-0.048118654,0.369703655,0.162678163,0.082560224,0.260689413,0.116438476,-0.015136773,0.272661006,0.10448559,0.188092002,0.313680643,0.186172949,0.243751512,0.267455405,0.342396094,0.220993337,0.157896848,0.116384234,0.083835375,0.312626867,0.249941301,0.271678225,,,,,,,
2173.418,0.099157974,0.366480222,0.329839821,0.181834971,0.200959186,0.726458617,0.377481138,0.112086387,-0.04810241,0.369375903,0.16248526,0.082380847,0.261349771,0.116369434,-0.015133516,0.272816943,0.104549106,0.188146705,0.313931914,0.18613289,0.24379557,0.267378726,0.342106931,0.220907933,0.157623155,0.116224997,0.083637842,0.312616495,0.249875896,0.271900577,,,,,,,
2175.346,0.099091761,0.366172568,0.330011782,0.181786682,0.200620894,0.726837482,0.377383727,0.112050694,-0.048087566,0.369064197,0.162314614,0.082187724,0.262006857,0.116303507,-0.015140669,0.272943458,0.104609429,0.188200233,0.314211233,0.186095122,0.243827743,0.267271083,0.341842407,0.220852439,0.157344752,0.116073912,0.083438349,0.312674317,0.249821473,0.272156178,,,,,,,
2177.275,0.099046336,0.365855878,0.33018719,0.181729693,0.200290741,0.727228155,0.377249276,0.112020447,-0.048068897,0.368760466,0.162170694,0.08198006,0.262625001,0.11624231,-0.015158131,0.273044172,0.10466819,0.188252055,0.314510051,0.186059856,0.243852159,0.267141609,0.341608699,0.220830769,0.157068217,0.115932667,0.083238363,0.312809956,0.24978136,0.272440797,,,,,,,
2179.203,0.099016129,0.365545242,0.330367335,0.181660544,0.199973789,0.727632931,0.377074488,0.111997997,-0.048046277,0.368460975,0.162053387,0.08175831,0.263181819,0.116186502,-0.015186187,0.273121697,0.104720177,0.188301991,0.314813054,0.186027044,0.243872365,0.266989565,0.341405786,0.220842765,0.156804142,0.115799605,0.083037899,0.31302103,0.249754949,0.272749585,,,,,,,
2181.132,0.098998047,0.365252527,0.330554661,0.181578405,0.19967239,0.728057327,0.376866671,0.111987209,-0.048018114,0.368174643,0.161961335,0.081529876,0.263666518,0.116136363,-0.015222334,0.273180367,0.104754918,0.188350924,0.31511493,0.186001771,0.243893556,0.266816716,0.341231702,0.220886863,0.156547331,0.115675629,0.082837016,0.313302011,0.249745401,0.273076836,,,,,,,
2183.06,0.098989306,0.36498365,0.330747557,0.181482006,0.19938659,0.728503263,0.376639923,0.111986688,-0.047984471,0.367909886,0.16189304,0.081302622,0.264070179,0.116091675,-0.015265175,0.273227753,0.104771718,0.188397734,0.315417603,0.185985436,0.243920811,0.266632137,0.341084358,0.220957131,0.156292617,0.115562288,0.082636702,0.313646533,0.24975195,0.273416848,,,,,,,
2184.989,0.098987306,0.364746525,0.330947864,0.181370875,0.199113982,0.728972209,0.376404785,0.111995036,-0.047942464,0.367669359,0.161845821,0.081085554,0.264392762,0.116053678,-0.015312239,0.273274555,0.104776046,0.188442564,0.315720986,0.185981946,0.243959921,0.266450505,0.340961965,0.22105217,0.156053337,0.115460522,0.082439973,0.314050579,0.249772318,0.273763991,,,,,,,
2186.917,0.098986918,0.364548883,0.331155428,0.181243902,0.198850746,0.729460069,0.37616784,0.11201202,-0.047887466,0.367448539,0.161816165,0.08087596,0.264627235,0.116023098,-0.015362844,0.273329562,0.104768467,0.188485727,0.316021918,0.185992078,0.244014345,0.266287394,0.34086168,0.22116694,0.155826991,0.115370716,0.08224635,0.314508704,0.249805933,0.274112446,,,,,,,
2188.846,0.098983454,0.364387923,0.331367372,0.181102495,0.198602174,0.729966936,0.375944857,0.112040403,-0.047816803,0.367247392,0.161799448,0.080661954,0.264773945,0.116000655,-0.01541512,0.273399194,0.104749553,0.188530755,0.316319849,0.186020215,0.244088912,0.266154779,0.340781261,0.221294619,0.155601924,0.115294135,0.082056824,0.315011895,0.249853285,0.274457058,,,,,,,
2190.774,0.098970322,0.364246515,0.331580396,0.180946153,0.198367877,0.7304916,0.375747427,0.112080741,-0.047729683,0.36706181,0.161789654,0.080441251,0.264838058,0.115986522,-0.015466845,0.273488956,0.10471844,0.188580658,0.316606695,0.186066279,0.244185251,0.266057308,0.34071459,0.221424087,0.155369405,0.115231173,0.081872263,0.315550102,0.249910407,0.274792466,,,,,,,
2192.703,0.098942779,0.364117005,0.331795739,0.180774628,0.198149693,0.731033896,0.375580705,0.112130652,-0.047624546,0.366885676,0.161781623,0.080210478,0.264832998,0.115981422,-0.015513936,0.273606128,0.104675935,0.188636598,0.316883317,0.186128741,0.244305504,0.266001014,0.340658548,0.221547761,0.155129663,0.115182391,0.081691911,0.316115083,0.249968548,0.27511406,,,,,,,
2194.631,0.098897625,0.363993417,0.332012335,0.180588339,0.197954214,0.731589078,0.37544885,0.11218898,-0.04750238,0.366712794,0.16176793,0.079963938,0.264765695,0.115985362,-0.0155542,0.273756853,0.104622953,0.188696734,0.317147832,0.186205199,0.244449303,0.265988483,0.340610872,0.221661629,0.154903546,0.115147076,0.081515394,0.316689852,0.250021019,0.27541623,,,,,,,
2196.56,0.098833822,0.363864421,0.332229574,0.180390143,0.197782985,0.732157327,0.37536049,0.112256302,-0.047360094,0.366542656,0.161744323,0.079712878,0.2646437,0.115997154,-0.015583876,0.273944339,0.104563747,0.188761027,0.317397346,0.186297169,0.244616707,0.266011899,0.340570096,0.221765632,0.154686956,0.115125691,0.081347282,0.31725091,0.250067713,0.275696413,,,,,,,
2198.488,0.098749004,0.363724423,0.332448521,0.180181581,0.197628153,0.732741898,0.375318494,0.112329744,-0.047196795,0.36637667,0.161709959,0.079461533,0.264479463,0.116017337,-0.015601098,0.274167903,0.104500872,0.188828987,0.317633992,0.1864038,0.244806748,0.266061094,0.340530323,0.221854473,0.154461912,0.115118659,0.081190923,0.317789076,0.25010935,0.275953351,,,,,,,
2200.417,0.098642413,0.36356638,0.332670399,0.179966807,0.197487196,0.733347855,0.375326169,0.112409829,-0.0470155,0.366216338,0.161667129,0.079216921,0.264289018,0.116048448,-0.015603892,0.274426526,0.10443549,0.188902311,0.317865454,0.18652528,0.245019591,0.266136182,0.340484676,0.221926088,0.15423755,0.115125321,0.081049975,0.318300471,0.250146608,0.276183458,,,,,,,
2202.345,0.098513002,0.363384274,0.332894441,0.179748895,0.197354337,0.733974102,0.375384877,0.112497421,-0.046815823,0.366054605,0.161619826,0.078984871,0.264081212,0.116089613,-0.015592201,0.274716949,0.104361313,0.188981233,0.318093055,0.18665668,0.245252741,0.266230023,0.340427677,0.221981666,0.154027419,0.115143531,0.080927054,0.318779753,0.250179096,0.276383452,,,,,,,
2204.274,0.098361286,0.363185758,0.333121425,0.179531258,0.197223223,0.734622799,0.375489714,0.112594538,-0.046597275,0.365885694,0.161570468,0.078769996,0.263887042,0.116138665,-0.015564857,0.275037581,0.104274819,0.189064915,0.318312478,0.186795655,0.245504508,0.266332353,0.340356436,0.222024547,0.153813757,0.115172189,0.080821779,0.319216222,0.250208704,0.276551559,,,,,,,
2206.202,0.098188531,0.362968517,0.333350725,0.179317659,0.197087468,0.735291467,0.375629667,0.112702011,-0.046367083,0.36571091,0.16151756,0.078574128,0.263742675,0.116193075,-0.015520743,0.275383692,0.104176131,0.189152735,0.318514768,0.186938152,0.245771396,0.266428781,0.340267876,0.222055737,0.15359452,0.115207977,0.080730815,0.31959884,0.250240157,0.276686793,,,,,,,
2208.131,0.097997465,0.362727652,0.3335815,0.179112399,0.196944707,0.735976981,0.375800348,0.112818786,-0.046125911,0.365535102,0.161463444,0.078403636,0.263665099,0.116252003,-0.015457924,0.275750555,0.104073634,0.189243344,0.318704075,0.187084526,0.246051336,0.266511693,0.340164338,0.222078505,0.153374146,0.115249325,0.080654673,0.319923862,0.250279702,0.276789726,,,,,,,
2210.059,0.09778964,0.362466098,0.333810426,0.178917869,0.19679133,0.736674478,0.375995449,0.11294162,-0.045873105,0.365365261,0.161406719,0.0782673,0.263673712,0.116315745,-0.015376753,0.276129968,0.103973234,0.189336083,0.3188847,0.187233023,0.246341204,0.26657003,0.340050777,0.222097451,0.153144054,0.115294042,0.080594526,0.320182875,0.25032953,0.276861572,,,,,,,
2211.988,0.09756903,0.362200104,0.33403769,0.17873749,0.19661865,0.737386735,0.376202447,0.113069282,-0.045608761,0.365210114,0.161341562,0.078165683,0.263786002,0.116385239,-0.015276833,0.276514984,0.103876149,0.189433211,0.319057837,0.187386582,0.246637966,0.266593817,0.33993026,0.222117376,0.152912417,0.115340213,0.080548134,0.320372765,0.250392325,0.276902611,,,,,,,
2213.916,0.097340136,0.361945692,0.334260845,0.178572794,0.196418432,0.738115043,0.376410487,0.113200768,-0.045335854,0.36506804,0.161264384,0.078089011,0.263998094,0.116459623,-0.015159729,0.276897733,0.10378129,0.189535187,0.319226886,0.187544165,0.246936807,0.266580539,0.339803568,0.22214423,0.152682898,0.115387002,0.080513117,0.320504713,0.250467915,0.276916097,,,,,,,
2215.845,0.09710787,0.361702583,0.334477986,0.178426092,0.196192021,0.738860083,0.3766171,0.113336287,-0.045057772,0.364936558,0.161179061,0.078024853,0.264309324,0.116539429,-0.015026842,0.27727494,0.103688099,0.189644769,0.319395523,0.187705573,0.247235282,0.266532906,0.339675059,0.222187743,0.152452709,0.115435079,0.08048932,0.320598713,0.250555516,0.27690589,,,,,,,
2217.773,0.096875077,0.361468012,0.33468881,0.178297646,0.195943443,0.739617058,0.376809009,0.113473061,-0.044774924,0.364817911,0.161089746,0.077962916,0.2647249,0.116624116,-0.014879507,0.277641728,0.103594908,0.189762396,0.319564703,0.187867041,0.247528789,0.266449845,0.33954849,0.222250516,0.152231499,0.115484221,0.080474625,0.320661121,0.250653845,0.276876636,,,,,,,
2219.702,0.096647756,0.361250645,0.334894091,0.178187813,0.195682572,0.740386691,0.376971958,0.113607952,-0.044487442,0.364711491,0.160997814,0.077894556,0.265239776,0.116712409,-0.014718542,0.277991064,0.103508098,0.189887338,0.319743917,0.18802929,0.247814298,0.26633149,0.33943083,0.222336117,0.152022386,0.115533599,0.080468184,0.320698917,0.250758609,0.276835236,,,,,,,
2221.63,0.096430988,0.361048412,0.335093241,0.178096736,0.195418857,0.741170338,0.377095221,0.113739717,-0.044193784,0.364616394,0.160903592,0.077815298,0.26583921,0.11680371,-0.014546978,0.278317685,0.103428258,0.190017045,0.319934143,0.188192048,0.2480876,0.266179594,0.339327927,0.222447874,0.15181129,0.115581212,0.080467347,0.320723576,0.250869368,0.276787653,,,,,,,
2223.559,0.096227904,0.360862585,0.3352874,0.178025486,0.195154473,0.74196934,0.377175102,0.113867276,-0.043891409,0.364538687,0.160811376,0.077729368,0.266506697,0.116897266,-0.014366136,0.278620931,0.103353447,0.19014816,0.320138441,0.188358229,0.248346673,0.266003379,0.339243688,0.222589587,0.151619075,0.115627177,0.080471838,0.320745158,0.250988501,0.276740603,,,,,,,
2225.487,0.096040578,0.360702143,0.33547947,0.177972434,0.194888284,0.742779978,0.377217636,0.113988166,-0.043581226,0.3644721,0.160724484,0.077638078,0.267214561,0.116992059,-0.01417852,0.278898859,0.103286006,0.190280892,0.320366601,0.188530685,0.248589974,0.265813336,0.339179956,0.222759885,0.151447251,0.115669929,0.080481021,0.320782544,0.251114281,0.276700797,,,,,,,
2227.416,0.095873881,0.360565471,0.335672937,0.177938054,0.194624406,0.743598253,0.377233749,0.114103313,-0.043266381,0.364411673,0.160646265,0.077538378,0.267941307,0.117088042,-0.013986196,0.279149363,0.103228361,0.190417047,0.320629553,0.188712901,0.248817729,0.265618802,0.339139172,0.222959658,0.151276227,0.115708237,0.080493678,0.320850681,0.251243111,0.276672724,,,,,,,
2229.344,0.09573132,0.360449779,0.335870347,0.177921164,0.194362872,0.744421496,0.377227147,0.114212043,-0.042952069,0.36435713,0.160583033,0.07742606,0.268664876,0.117182618,-0.013793477,0.27937112,0.103172406,0.190553383,0.320925724,0.188903859,0.249029003,0.265425957,0.339121899,0.223185389,0.151104337,0.115742988,0.080506555,0.320957965,0.251373727,0.276661634,,,,,,,
2231.273,0.095616132,0.3603542,0.336075049,0.177921173,0.194111214,0.745252101,0.377203481,0.114314272,-0.04263835,0.364304124,0.160538184,0.077307466,0.2693748,0.117273913,-0.013603041,0.279570124,0.103110337,0.19068809,0.321252266,0.189107994,0.2492238,0.265245642,0.339127068,0.223432611,0.15094272,0.115774856,0.080519264,0.321112841,0.251511407,0.276671743,,,,,,,
