Wavenumber,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
2306.484,0.331203967,0.1766966,0.199301867,0.242068078,0.2922944,0.296959511,0.27738745,0.252003633,0.085265933,0.195506233,0.094075157,0.2276689,0.353728825,0.163557575,0.326345875,0.216075375,0.305200222,0.11538464,0.342905325,0.229736333,0.216165933,0.143286067,0.200318333,0.259736533,0.2353005,0.407353192,0.527262067,0.1597182,0.160677667,0.1410749,0.177041733,0.172757167,0.095825813,0.389785033,0.2930451,0.387002,0.3021765,0.171012425,0.235735567,0.189262033,0.095157597,0.310971267,0.777514367,-0.007034474,0.3798872,0.093816575,0.09478433,0.1168339,0.36239315,0.2209222,-0.026769913,0.308050867,0.2231591,0.1837936,0.286274767,0.36271975,0.526504275,0.1613654,0.017755983,0.310543433,0.4274339,0.2694172,0.0712782,0.379247944,0.15580305,0.2857096,0.307732467,0.19736265,0.384840867,0.138735667,0.205053,0.203652133,0.119642467,-0.0078413,0.206555378,0.2887547,0.287071233,0.10261015,0.194219533,0.324459833,0.222548733,0.201366061,0.168414433,0.147038533,0.2332748,0.192698033,0.279310967,0.196931167,0.2625902,0.2466312,0.221958833,0.263832633,0.335274,0.1987905,0.248386367,0.31124425,0.278640333,0.3276443,0.256100333,0.280397078,0.3728774,0.2617694,0.283338633,0.146750367,0.122826693,0.262196667,-0.004968306,0.338575233,0.155031267,0.231923667,0.183254922,0.26710561,0.216803,0.471675525,0.146375111,0.343019333,0.183003211,0.305434033,0.118501833,0.074936583,0.277375433,0.191471067,0.030673487,0.098341247,0.33424905,0.21196245,0.163482567,0.257351867,0.28390805,0.140965967,0.170074433,0.1558582,0.16987,0.1181103,0.18158245,0.220417267,0.141657167
2308.413,0.3312715,0.17694,0.198313633,0.241423533,0.2921762,0.297173278,0.27766255,0.252284833,0.084916813,0.1954273,0.09410618,0.227922133,0.353892775,0.1635192,0.327045842,0.21601635,0.305219222,0.115312127,0.34312065,0.230051233,0.215415567,0.142820667,0.200517967,0.259623833,0.2355527,0.407479483,0.527609833,0.1598051,0.160712233,0.141296833,0.177068633,0.1732878,0.095625107,0.389953033,0.293200833,0.3875491,0.3021305,0.1713883,0.235738867,0.1892544,0.095149983,0.310707067,0.777959767,-0.007968527,0.3801104,0.093649025,0.094992067,0.1169785,0.36306805,0.22081325,-0.02623076,0.307855467,0.2226336,0.18448795,0.2863819,0.3625832,0.526254225,0.16139785,0.018386393,0.309808867,0.4272335,0.2694355,0.071433275,0.380128522,0.15614025,0.2854281,0.307919767,0.1971196,0.384918667,0.138336967,0.205363933,0.2034453,0.119727233,-0.007715774,0.206563522,0.2891055,0.2869254,0.10254734,0.194149433,0.324822467,0.222719733,0.201147814,0.168494067,0.1466229,0.232836467,0.193363967,0.279079967,0.1969999,0.263185967,0.2463433,0.221303167,0.263594833,0.3355519,0.1988955,0.249200833,0.31109335,0.278353667,0.3268496,0.256050267,0.280213456,0.372985767,0.26136305,0.283179833,0.146399567,0.122741907,0.262291067,-0.00485429,0.338281967,0.155139133,0.231902867,0.182922489,0.266882563,0.216831667,0.47203895,0.1462706,0.3426219,0.182554933,0.3048667,0.118548733,0.0747734,0.2775574,0.192313567,0.03101886,0.09800413,0.33501415,0.21257165,0.1632303,0.257363833,0.2842581,0.1408795,0.1701166,0.155216967,0.170251967,0.11830585,0.18141175,0.2203124,0.142132133
2310.341,0.3312437,0.177201833,0.197315067,0.2405591,0.291797133,0.297299944,0.2778549,0.252497267,0.08458281,0.195239867,0.094113333,0.228134933,0.35395125,0.16346165,0.326915125,0.215919875,0.305121367,0.115170937,0.34334535,0.230358033,0.214352544,0.142340833,0.200584033,0.259526933,0.235611,0.407781133,0.527970033,0.1599009,0.160639833,0.141546067,0.177078733,0.173787533,0.095418843,0.390066367,0.293177467,0.388059733,0.3021732,0.171527825,0.2356979,0.189137467,0.095161053,0.310447633,0.778389667,-0.009025075,0.380254767,0.0933002,0.094894297,0.1171002,0.3639277,0.2202308,-0.025608,0.307509733,0.2222588,0.18496275,0.2864272,0.36263555,0.5259217,0.1614317,0.019028023,0.309148867,0.42576385,0.2695482,0.071584515,0.379232011,0.1564603,0.2850766,0.308123,0.1967197,0.384853267,0.1379115,0.205580667,0.203129167,0.1198107,-0.007613508,0.207064778,0.289369667,0.2868339,0.10255721,0.193927333,0.325671333,0.222984967,0.200861209,0.1685315,0.1462429,0.2322761,0.1940866,0.278809267,0.196972367,0.263833767,0.2458916,0.2206889,0.263242967,0.33583395,0.198966367,0.2500074,0.31098565,0.2779985,0.32564285,0.255946367,0.279924278,0.373080767,0.26078735,0.282942267,0.146182167,0.12266248,0.262255933,-0.004738147,0.337992,0.1552574,0.2317455,0.182574778,0.266748697,0.216814633,0.4724208,0.146201067,0.3422183,0.182216278,0.304230167,0.1185776,0.07478562,0.2777356,0.193115367,0.031159397,0.097663657,0.3360169,0.21281745,0.1630534,0.2572925,0.2847188,0.140739633,0.169778067,0.154538567,0.1705654,0.118446053,0.1816072,0.220175467,0.142591267
2312.27,0.331189867,0.177510433,0.196347567,0.240142656,0.2913155,0.296753789,0.27775485,0.2526571,0.08426837,0.1949482,0.094113553,0.228370633,0.353938875,0.163346425,0.327370667,0.21579125,0.305218289,0.11497407,0.343614225,0.230649067,0.213259589,0.141807033,0.200533333,0.259442733,0.235375433,0.407569983,0.528360667,0.1600326,0.1604945,0.141816967,0.177069567,0.174174667,0.095161037,0.390178367,0.2930164,0.388559567,0.3022821,0.17149275,0.235679833,0.188944367,0.09511132,0.310151833,0.7788631,-0.010151675,0.380359467,0.092771125,0.094491793,0.1172029,0.3639852,0.21875115,-0.024971783,0.307122467,0.2219313,0.1851615,0.286426933,0.36269395,0.525555525,0.1614633,0.019594957,0.3082914,0.42375745,0.269799667,0.07152327,0.379040633,0.15669795,0.284856433,0.3083334,0.1962127,0.384589167,0.137364433,0.2057369,0.202685433,0.1198924,-0.007514827,0.207280944,0.2896027,0.2867406,0.102605935,0.193577833,0.326247667,0.223251367,0.200826791,0.1684462,0.1459859,0.231583467,0.194887467,0.278521333,0.196907333,0.264560133,0.2453325,0.220191833,0.2628339,0.33636585,0.198937967,0.250702033,0.3109096,0.277531467,0.3244042,0.255776033,0.279298589,0.3731851,0.2600814,0.282670067,0.146052333,0.122636047,0.262162267,-0.004612696,0.337737867,0.1553647,0.2315373,0.182423,0.26680862,0.216777267,0.47287565,0.146154756,0.341923867,0.181342722,0.303529567,0.1185932,0.074875577,0.277972,0.193920433,0.031229497,0.0972367,0.33701125,0.21275825,0.1629348,0.257194267,0.2853216,0.14061,0.169172833,0.154079767,0.170838267,0.118509793,0.181730375,0.219987733,0.143063433
2314.198,0.3310875,0.1779056,0.195226767,0.240232789,0.290731133,0.296924156,0.27734805,0.2529316,0.084013457,0.194515833,0.09408666,0.228575033,0.353826025,0.163176325,0.326607733,0.215633175,0.305742989,0.114817733,0.34390745,0.230897933,0.212508922,0.1412301,0.2003181,0.2593839,0.2352364,0.407501083,0.528725033,0.160225433,0.160349133,0.142193867,0.1770401,0.1744834,0.09496384,0.390226267,0.292878567,0.389002933,0.3023562,0.1713418,0.235671567,0.1886971,0.09500603,0.309732433,0.7792543,-0.011334228,0.3803877,0.09216218,0.093963703,0.117271575,0.3635687,0.2172747,-0.024393727,0.306737067,0.221406033,0.18526965,0.286379333,0.36242065,0.52524325,0.16145465,0.020118143,0.3074725,0.4222472,0.269972067,0.07119011,0.379350222,0.1566467,0.2846275,0.308499133,0.19587075,0.384298833,0.136885967,0.205711467,0.202200267,0.119961,-0.007427505,0.207558022,0.289661233,0.2866957,0.10255217,0.1932335,0.326601533,0.223507967,0.200670741,0.168227433,0.145742567,0.2308185,0.195761567,0.2782562,0.196796067,0.265287167,0.24474515,0.2197938,0.2623707,0.33679665,0.1988473,0.251315,0.31083405,0.2767931,0.32302,0.255592567,0.279218467,0.373243733,0.25932375,0.282412233,0.146132633,0.122618253,0.2619097,-0.004445646,0.337521367,0.155374333,0.231408333,0.182628078,0.26708245,0.216751533,0.473444675,0.146021267,0.341556,0.180665978,0.3028459,0.118598233,0.07479887,0.278193667,0.194628967,0.03131673,0.09673315,0.3377963,0.21277565,0.162948067,0.257086767,0.286108525,0.140482933,0.168565733,0.153746367,0.170989133,0.11844242,0.18158765,0.2197859,0.143500533
2316.127,0.3309415,0.1783683,0.1940685,0.2394718,0.290077333,0.297090311,0.2767037,0.253098333,0.083777113,0.194013,0.094044847,0.228656467,0.3535301,0.162948525,0.325766608,0.2154729,0.305607733,0.114613697,0.34426125,0.231113833,0.212040222,0.140656767,0.199923033,0.259360833,0.235114633,0.407953,0.529059367,0.1604594,0.160173933,0.1427114,0.177019767,0.174850867,0.094950797,0.390256633,0.2927907,0.389487167,0.3024605,0.171083125,0.235841367,0.188535167,0.094928483,0.309616133,0.779632433,-0.01245539,0.3803185,0.09150758,0.09355175,0.1173065,0.36300515,0.21655625,-0.02372868,0.3062975,0.220706767,0.1854125,0.286390633,0.3620751,0.5247863,0.1614459,0.020677047,0.3067671,0.42058655,0.270115,0.070879655,0.378594256,0.15647325,0.283919733,0.3085572,0.1955099,0.384025833,0.136548733,0.205481433,0.201750433,0.120040067,-0.007329869,0.208000767,0.2895896,0.286639567,0.10242021,0.192906533,0.327325767,0.223656033,0.200716133,0.1679558,0.1453315,0.230007867,0.196736267,0.278003067,0.1966803,0.266047367,0.24436035,0.219562867,0.261900167,0.33709765,0.1988644,0.251989033,0.31099145,0.275752933,0.32147545,0.255435867,0.279730822,0.3733664,0.25850155,0.282206,0.146123833,0.12257821,0.261500833,-0.004211501,0.337304333,0.155357367,0.2314166,0.182534867,0.267433697,0.216710333,0.4740453,0.145680267,0.3407826,0.179864122,0.3022748,0.118580233,0.07449708,0.278419833,0.195209167,0.03134013,0.096266223,0.33852505,0.2130334,0.163048533,0.256926767,0.287040175,0.140334033,0.168003933,0.153490367,0.1709559,0.118235393,0.181584175,0.219623867,0.143918267
2318.055,0.330779467,0.178791533,0.193065033,0.239902378,0.289616433,0.297249144,0.2761833,0.252944767,0.08350903,0.193455333,0.094010713,0.228561933,0.3530517,0.162706575,0.326341708,0.21529875,0.304829478,0.114397013,0.344632075,0.231303267,0.211976289,0.139996367,0.199321433,0.259353367,0.235056,0.407156325,0.529356567,0.1606925,0.159895967,0.143258567,0.176986967,0.175206133,0.094936417,0.390498633,0.292637767,0.389967367,0.3026016,0.170744725,0.236100567,0.1883508,0.094822557,0.309716233,0.780048967,-0.013495333,0.3801717,0.09079368,0.09336246,0.1173493,0.36267235,0.21594125,-0.023012827,0.305820067,0.220013033,0.18586785,0.2863259,0.3622583,0.5243088,0.1615784,0.021241567,0.305830533,0.41930585,0.2702584,0.07074672,0.377979711,0.15647535,0.2830753,0.308555033,0.1949317,0.3835926,0.136157267,0.205217567,0.2013022,0.1201067,-0.007261742,0.2078801,0.289525433,0.2864736,0.10238885,0.192482967,0.327759533,0.223664633,0.200959929,0.1675994,0.144768467,0.229196867,0.197744433,0.277718,0.196515467,0.266823833,0.24420225,0.219438033,0.261481733,0.3372464,0.198823667,0.252598567,0.3111461,0.274727233,0.31994875,0.255232533,0.2793615,0.373429833,0.257661,0.281961467,0.145776067,0.122535873,0.2610101,-0.003967255,0.337064533,0.1553576,0.231443233,0.1815442,0.26780374,0.2168414,0.474484875,0.145420033,0.339820533,0.178083333,0.301813533,0.118548033,0.074081767,0.278637967,0.1957893,0.03136846,0.095830337,0.33935865,0.21302525,0.1631952,0.256682433,0.288132475,0.140099067,0.167279267,0.153386367,0.1708613,0.117837937,0.18171315,0.219446667,0.144200633
2319.984,0.3306417,0.1791365,0.192201233,0.239432489,0.289206133,0.297583444,0.2758805,0.2528233,0.083215783,0.192863433,0.094007993,0.228334933,0.352520425,0.162433325,0.325902325,0.215126675,0.304733289,0.11421592,0.345024875,0.231459467,0.2110103,0.139290367,0.198605133,0.259345633,0.235279033,0.406432383,0.529615,0.160896567,0.159552433,0.143785833,0.176988933,0.175511533,0.094873963,0.390885833,0.292238667,0.3903266,0.302873267,0.17034685,0.236386733,0.1880747,0.094761507,0.309548733,0.7806519,-0.014437243,0.3800211,0.090177255,0.093205317,0.117332975,0.36347525,0.2151296,-0.022178033,0.305347967,0.2194386,0.1862288,0.286246567,0.3626627,0.5238945,0.161839,0.021795247,0.3050484,0.4187734,0.270315333,0.07037677,0.378361622,0.15642805,0.282476267,0.308591267,0.19437965,0.383098067,0.135655693,0.205097567,0.200887033,0.120184433,-0.007234402,0.206941789,0.2894376,0.286194967,0.102422165,0.192053433,0.327310333,0.223579333,0.200403886,0.167114133,0.144157833,0.228389367,0.198773767,0.277431533,0.196307633,0.267583533,0.2440995,0.219457833,0.2610642,0.33743225,0.198711233,0.252976533,0.3111261,0.273904467,0.31853375,0.2549979,0.278515478,0.373540233,0.25687195,0.281684667,0.1454512,0.122346463,0.260534533,-0.003730929,0.336814067,0.155438,0.231403333,0.179725067,0.268067477,0.216727133,0.474906625,0.1452094,0.339072167,0.177502978,0.301438333,0.118574433,0.073694467,0.2788293,0.196341933,0.03158138,0.09543538,0.34012605,0.2129064,0.163351133,0.256413733,0.289378175,0.139889067,0.166395667,0.153581367,0.1707755,0.117270937,0.18181345,0.2191787,0.144346833
2321.912,0.330475833,0.179382267,0.191479267,0.239278044,0.288314233,0.296339367,0.27531485,0.2528797,0.08289584,0.1922521,0.09401503,0.2280277,0.351921575,0.16214905,0.3254955,0.214938375,0.304802822,0.114074263,0.3454128,0.231547967,0.209633711,0.138574467,0.1977921,0.259308833,0.235600467,0.406190383,0.529823767,0.161114067,0.159198833,0.144379867,0.176994367,0.175885167,0.094774083,0.391302633,0.291717933,0.390679733,0.303190367,0.169928975,0.236601067,0.1877535,0.09469913,0.309312567,0.781309433,-0.015233552,0.379873767,0.089570505,0.0928703,0.11724395,0.3646595,0.2142914,-0.021313693,0.3049472,0.2187909,0.1866196,0.286190633,0.3628158,0.52337175,0.1620243,0.022259403,0.3048532,0.41806275,0.270331433,0.069889065,0.379240256,0.1563224,0.282023367,0.308642733,0.1939321,0.382588367,0.13500442,0.205202,0.200473,0.120291767,-0.007238103,0.206016411,0.289427867,0.285891767,0.10246697,0.1916661,0.326043233,0.223371033,0.199567072,0.166608033,0.143673167,0.227652533,0.199802033,0.277144467,0.196069933,0.268342267,0.244033,0.219599333,0.260589233,0.33737705,0.1985276,0.2531605,0.3110207,0.273175,0.31751285,0.2547308,0.278220967,0.373784,0.25621325,0.281362333,0.145554733,0.122292937,0.260024133,-0.003512638,0.336482933,0.155570033,0.231277267,0.178749922,0.26842263,0.216155,0.47521595,0.145015989,0.338704967,0.178013033,0.301123533,0.118623,0.073362467,0.279039767,0.1968054,0.031930673,0.095027633,0.34060195,0.21290915,0.163544333,0.256144667,0.29079885,0.139701133,0.165444933,0.153647133,0.1706632,0.116485627,0.181554625,0.218939233,0.144329733
2323.841,0.3302817,0.179555767,0.190907067,0.239102911,0.287259333,0.295815444,0.2745774,0.252605233,0.082578887,0.191607967,0.09404511,0.227751433,0.3511221,0.161976625,0.324639,0.2147489,0.304785889,0.114013627,0.34581045,0.231601867,0.209700967,0.137866833,0.196922033,0.2592468,0.235848967,0.405672675,0.530082133,0.161413067,0.1588076,0.144983067,0.176980933,0.176311933,0.094569557,0.391660033,0.291309967,0.391087,0.303434033,0.169525225,0.2367625,0.187417367,0.094604173,0.30925,0.781901833,-0.015886924,0.379645833,0.08896924,0.09229714,0.1172174,0.36526025,0.2132806,-0.020515277,0.304678467,0.218082533,0.18708865,0.286139367,0.3630477,0.522297225,0.16208395,0.022782223,0.3048556,0.41779595,0.2704284,0.069378405,0.377350522,0.1562221,0.281892867,0.308776767,0.1936785,0.382296033,0.13437627,0.205509967,0.2000012,0.120414567,-0.00721215,0.205984111,0.289548767,0.285615533,0.102569425,0.1913251,0.325450667,0.223059833,0.199543193,0.166170533,0.143119633,0.227096267,0.200828533,0.2768666,0.195877933,0.2691297,0.24382215,0.2199254,0.260144067,0.3372559,0.1984143,0.2532544,0.3109239,0.2724388,0.31658155,0.254503767,0.278189789,0.374027933,0.2557393,0.281058367,0.1462326,0.122502187,0.259564333,-0.003303147,0.3361879,0.1556121,0.2312795,0.178914278,0.268676767,0.215508567,0.475379975,0.144550033,0.338528867,0.178021711,0.300848833,0.118661633,0.07306864,0.279275833,0.197164933,0.032342477,0.094574167,0.34081895,0.2127415,0.163716033,0.255851067,0.292350975,0.139505233,0.164482867,0.153438967,0.170461667,0.1155885,0.18100355,0.218754733,0.144189733
2325.769,0.330090967,0.1796645,0.190465233,0.238197478,0.2864306,0.296358444,0.274021,0.251743733,0.082386713,0.191015933,0.09401024,0.227508233,0.350239275,0.16200265,0.324900383,0.214550875,0.3052564,0.11397232,0.34624245,0.2315885,0.209875922,0.1372107,0.196044633,0.259197133,0.2360643,0.405546783,0.530330433,0.161740733,0.1584109,0.1455301,0.1769412,0.1766736,0.094402363,0.391959167,0.290817233,0.391392767,0.3037326,0.16910405,0.236879633,0.186990933,0.094519807,0.3090271,0.782461967,-0.016433993,0.379378267,0.08836292,0.091787103,0.1171851,0.36576825,0.21204385,-0.019886767,0.3045068,0.217665333,0.18773555,0.286041933,0.36350215,0.521523675,0.1620992,0.023340463,0.304580567,0.41861455,0.2703905,0.06880053,0.376942467,0.1559898,0.281956133,0.308976167,0.193551,0.3821737,0.1341526,0.2057533,0.199506033,0.120545733,-0.007178353,0.205347422,0.289488367,0.285189233,0.10251797,0.191080033,0.3255106,0.2229929,0.199221131,0.1656935,0.1427301,0.226565133,0.201872633,0.276578133,0.195704133,0.269872733,0.24338755,0.2203539,0.259706867,0.33722745,0.1983914,0.2532733,0.3108309,0.2716595,0.31536555,0.2542963,0.277774978,0.3742608,0.2553696,0.280770667,0.146808333,0.122668297,0.2592274,-0.003165843,0.3359687,0.155478067,0.2313105,0.1785857,0.268838153,0.214907933,0.47555605,0.144354789,0.338625267,0.178100811,0.3005858,0.1186851,0.072597783,0.2795104,0.1973703,0.0327318,0.094082187,0.3410641,0.2124611,0.1636843,0.255585133,0.294027075,0.139234067,0.163433567,0.153116333,0.170168067,0.114794113,0.18030575,0.218531,0.143921567
2327.698,0.329913967,0.1795606,0.1901138,0.238558633,0.285615267,0.297296656,0.27368105,0.250702167,0.08237152,0.190550433,0.093942923,0.227293967,0.34951005,0.162184725,0.326543075,0.214365125,0.305146556,0.11394297,0.3466342,0.231538,0.209473956,0.136548933,0.1952627,0.259168567,0.236615767,0.405489108,0.530527367,0.162037867,0.1581031,0.146030767,0.176873867,0.177050033,0.094449687,0.392234867,0.290342233,0.391601467,0.3041305,0.1686349,0.237043067,0.186562433,0.09439126,0.3087373,0.782983767,-0.016846268,0.379129267,0.08789335,0.09120523,0.117109,0.3664207,0.2113612,-0.019465563,0.304394367,0.217059233,0.1881875,0.285899867,0.3641403,0.521600025,0.16230445,0.023892083,0.304082967,0.41866035,0.270224733,0.06821637,0.377901911,0.15560425,0.282062167,0.3091283,0.1933973,0.382064,0.13423187,0.205919167,0.199127033,0.120645833,-0.007168547,0.204552244,0.2892022,0.284810833,0.10237429,0.190921267,0.3247858,0.222883667,0.199181187,0.165150667,0.142659,0.225896133,0.2028627,0.2763437,0.195523867,0.2705417,0.24280825,0.2209063,0.259350367,0.3371454,0.198371,0.253359933,0.31080485,0.2709585,0.3143487,0.2540808,0.277411989,0.3745963,0.25501485,0.280534767,0.146746667,0.12268562,0.258847333,-0.003096712,0.3358019,0.155310567,0.231438033,0.177552622,0.269254227,0.214429833,0.475815,0.1443244,0.339037633,0.176734622,0.3004413,0.118701,0.072184073,0.279754767,0.197561633,0.033156523,0.09371632,0.3413081,0.2123281,0.1636981,0.255224367,0.295775,0.138921033,0.1622243,0.1529886,0.169970933,0.114110993,0.17969495,0.218362733,0.1435649
2329.626,0.329775033,0.179164533,0.1897613,0.238625844,0.284787533,0.297749667,0.27375785,0.249930733,0.08236408,0.190145067,0.09390664,0.2268288,0.3488285,0.162412825,0.327255525,0.214182575,0.304938189,0.113874103,0.346906025,0.231434467,0.209863011,0.135861967,0.194516833,0.259119667,0.2376492,0.404035425,0.5306793,0.162376933,0.1577533,0.146625933,0.1767927,0.177424267,0.094563723,0.392455233,0.290118367,0.392014667,0.304410333,0.16816765,0.2370931,0.1863721,0.094212467,0.308465067,0.783482167,-0.017079367,0.378923033,0.087400655,0.09038771,0.117014575,0.367585,0.2114889,-0.019159647,0.3043004,0.2162371,0.18844545,0.2858314,0.36459005,0.521416725,0.1625053,0.024372277,0.303389367,0.41851765,0.2699946,0.067583415,0.3771003,0.1551274,0.2822082,0.309261033,0.19305145,0.38195,0.13436374,0.2062348,0.198866833,0.120707167,-0.007162037,0.203853267,0.2890099,0.284523033,0.10225901,0.1906746,0.323509633,0.222377567,0.198807764,0.164699133,0.142776133,0.2250914,0.2038193,0.276156533,0.195337333,0.271142467,0.24255845,0.221519433,0.2590768,0.336993,0.1982058,0.2534047,0.31093225,0.270620633,0.3133604,0.253893767,0.276661089,0.374947467,0.25460095,0.280304967,0.146419567,0.122699153,0.258504433,-0.003081423,0.335677033,0.155249133,0.231650067,0.176677711,0.270009863,0.214096533,0.47589415,0.144171122,0.3398849,0.175243011,0.300439133,0.118694967,0.07174016,0.279948667,0.197675167,0.033543057,0.093488513,0.34128785,0.21220665,0.163698567,0.254750967,0.297614375,0.1386511,0.161054967,0.153420633,0.169947467,0.113348993,0.179336525,0.218299467,0.143190233
2331.555,0.329679533,0.1787583,0.1895095,0.239561167,0.284006333,0.295833478,0.27404785,0.2493784,0.08223316,0.1898288,0.09385548,0.226227833,0.34819595,0.162596975,0.325856017,0.214039275,0.304515756,0.113824007,0.347081,0.231287,0.209962767,0.1352174,0.193815633,0.259066233,0.23898,0.402604325,0.530838967,0.1627554,0.1573855,0.147277533,0.1767214,0.1777832,0.094503187,0.392819333,0.289859733,0.3927524,0.304526933,0.1678678,0.2370524,0.186390233,0.09412341,0.308277667,0.783933833,-0.017125635,0.378836333,0.08705687,0.090370957,0.116881025,0.36802555,0.2117355,-0.018747623,0.304211333,0.215919633,0.1889156,0.285870133,0.36480155,0.5210176,0.162583,0.024794733,0.303180067,0.41928585,0.269746033,0.06684956,0.378098644,0.1545775,0.282458367,0.309361533,0.192574,0.381792633,0.134522013,0.2066721,0.198709067,0.120773867,-0.007129989,0.202292844,0.288886667,0.284213333,0.10210353,0.1903548,0.3231708,0.2219148,0.198310654,0.164316533,0.142994933,0.224385367,0.204788433,0.2759761,0.1951777,0.271721,0.2425317,0.222227967,0.258925133,0.3368876,0.198169,0.253292167,0.3111949,0.270699133,0.3130063,0.253729267,0.276863189,0.375321567,0.2543098,0.280039967,0.146086267,0.12270959,0.258331133,-0.003102326,0.3355464,0.155278633,0.231653933,0.176603344,0.270687523,0.214271033,0.4759381,0.143989167,0.340704833,0.175167311,0.300487867,0.1186996,0.071223607,0.280116767,0.197697033,0.033847537,0.093258763,0.3411414,0.2119579,0.1635719,0.254442967,0.2995857,0.1384732,0.160182733,0.153994733,0.169960333,0.112447427,0.178931425,0.2182099,0.1429522
2333.483,0.329587033,0.178432433,0.189330267,0.242443833,0.2833855,0.294120811,0.27419915,0.248812267,0.08206317,0.1896119,0.093720283,0.225635367,0.3476454,0.162742825,0.325483475,0.213900825,0.3041296,0.11384263,0.347151225,0.231086267,0.209793256,0.134733167,0.193193667,0.2590036,0.2403654,0.403121292,0.530999967,0.163057867,0.157023,0.1479195,0.1766308,0.178230967,0.094293913,0.393263767,0.289440033,0.3935039,0.304609967,0.167584075,0.236994767,0.1863095,0.09405165,0.308088933,0.784158233,-0.017048216,0.3788185,0.08692143,0.09053259,0.116772175,0.36859795,0.21175695,-0.01820954,0.304163633,0.2155736,0.1897168,0.285854033,0.3648729,0.520229725,0.16248615,0.02519087,0.303328567,0.4199653,0.269525333,0.06639059,0.378782033,0.1539149,0.2830355,0.3093782,0.1920411,0.381582567,0.134468017,0.2072628,0.198644333,0.120854167,-0.007098343,0.201322078,0.288693767,0.283822167,0.101964465,0.189976333,0.3236335,0.221573133,0.198916979,0.163970233,0.143123433,0.223658533,0.205733333,0.2757645,0.194928267,0.272314867,0.2425838,0.222946967,0.258848633,0.33685125,0.198254933,0.253172867,0.3114492,0.270807267,0.3133484,0.253542767,0.278016611,0.375750333,0.2540617,0.279698467,0.146272067,0.122618673,0.258280733,-0.003212603,0.335411133,0.155186633,0.231334,0.176554678,0.27114932,0.214819,0.476134375,0.143957411,0.341145967,0.173730167,0.300660133,0.118734,0.07060825,0.2802215,0.197545,0.03406734,0.092993827,0.34104075,0.21162835,0.1634672,0.254188533,0.30165795,0.138314567,0.159330067,0.154357133,0.1698784,0.111356633,0.1783007,0.218053367,0.142795867
2335.412,0.3295615,0.178051967,0.189299733,0.242884611,0.282902733,0.294236311,0.2743408,0.248236833,0.0820222,0.189483667,0.09360596,0.225071733,0.347372525,0.1629681,0.3271898,0.213819375,0.304237144,0.113969213,0.347099,0.230891467,0.2110719,0.1343284,0.192803967,0.2589634,0.241388033,0.40412575,0.5312482,0.163298333,0.156762933,0.148599133,0.1765496,0.1787433,0.094238513,0.393597733,0.289179467,0.394002533,0.304703467,0.167329475,0.2369874,0.186134267,0.094084273,0.308094467,0.784322133,-0.016864971,0.378837667,0.08689642,0.090313847,0.1167304,0.37015735,0.21146125,-0.017688387,0.304276133,0.2152449,0.190377,0.285830133,0.3649241,0.519311925,0.1622181,0.02544826,0.3035164,0.4206459,0.2694188,0.066123045,0.3786442,0.1529984,0.283876233,0.3094247,0.19162545,0.381503367,0.134532987,0.2079512,0.198686867,0.1209599,-0.00704486,0.201904433,0.2885089,0.283606233,0.102152905,0.189727,0.324803433,0.221303067,0.198154833,0.163655567,0.1431863,0.2231238,0.2064138,0.2756572,0.194701233,0.2727672,0.2425317,0.223740333,0.258914633,0.33685765,0.1983816,0.253107067,0.3118513,0.270909233,0.31406755,0.253447467,0.278480367,0.3761948,0.2538728,0.279542367,0.1467661,0.12245806,0.258309767,-0.003358321,0.335356233,0.155088933,0.231060333,0.176286422,0.27182801,0.215544333,0.4765447,0.144071678,0.341357967,0.173762067,0.300985733,0.1188081,0.070225973,0.280328933,0.197355867,0.034127473,0.0928535,0.34091295,0.21113145,0.163503133,0.254016067,0.303640975,0.1382545,0.1583838,0.154615667,0.169746933,0.11026932,0.1775723,0.218038033,0.142527
