Wavenumber,SH54MI11,SH63MI02,WD71AMI01,SH63MI10,SH63MI39,WD23MI03A,SH01MI12B,CV09EMI05,FI38MI01B,OK14MI07,OK14MI12,AK96MI13,OK14MI01,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,WD35MI02,WD07MI01A,WD70MI01B,OK14MI09,SH58MI01,SH63MI34,SH01MI21,OK17MI05A,SH63MI22,FI45MI04A,JFL30AMI12,VS73MI02
1251.596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1253.524,0.9442980385487958,0.958186681536467,0.9793232422654796,0.9454632842917752,0.9252986197905717,0.975861615842238,0.9669686979331651,0.9559106839715235,0.9634368161931757,0.9470017256785721,0.9495256476759935,0.9366970102075892,0.9591359459700235,0.949357139811295,0.9525691587504587,0.9630982707864733,0.9284995678894279,0.9582433670270989,0.9646681130651622,0.9648417353345053,0.9583888317977984,0.965093843755346,0.9619982840873738,0.9467163520658459,0.9490898363573241,0.9575325871899325,0.9475589022404085,0.9676644553656244,0.958028981141511,0.9159433390068117
1255.453,0.8958402051578382,0.9194616357112162,0.9583262576122766,0.8974035336295816,0.8649026153632153,0.9551859932786761,0.936696891011612,0.9156839006394351,0.92973923817941,0.8878310077162785,0.905878383093456,0.8836775487034133,0.9187595499697481,0.9037683601103474,0.9098503525726883,0.9287476696677939,0.8691861434746004,0.9196955703650447,0.931742351061017,0.9325307370256886,0.9202781955125185,0.9314511083344064,0.9261274708084661,0.9021733067078808,0.8995563376895436,0.9185720010504004,0.900010917067782,0.9376332422020466,0.9195160023776598,0.8472002060153216
1257.381,0.8524330289708938,0.8882061766322866,0.9360064249328974,0.8536414021053591,0.8106008284115823,0.9357905463587053,0.906882952568232,0.878313588410524,0.8975840648830339,0.8286405291109773,0.8656628825250787,0.8371423899124862,0.882124328449857,0.861958886172544,0.8701276358364577,0.8961368653091182,0.8157078338535079,0.8835217220621019,0.9003732107036693,0.9015305517207388,0.8842573690721129,0.8989433358783101,0.8906730834886514,0.8619903543038303,0.8569818128998755,0.8823870294950791,0.8562850760362359,0.9075212270391091,0.8837671129987741,0.7857893127820104
1259.31,0.8138870310800288,0.8589708817337616,0.9125553540682594,0.8146799981405445,0.7669320739021638,0.9160183819949113,0.8781589644533807,0.8439495549068868,0.8673729991509367,0.8180908732689995,0.8297751215238016,0.7961396680169639,0.8499874531851808,0.8239052921280658,0.8338891419537324,0.8661636362493257,0.7689240624955164,0.8502320707895039,0.8710917817406176,0.8724678298957229,0.8509487143467764,0.8679887700628506,0.8574830432686378,0.8275660366362596,0.8209557743365546,0.8494152756401869,0.8167101932685288,0.8780225993165682,0.8505714708378145,0.7365858001013935
1261.238,0.7783510577935413,0.8265102144103091,0.8880612019923806,0.7787698563285999,0.7265227490659546,0.8969060407663811,0.8500042408671853,0.8119906671262977,0.8387437432336681,0.7987902396485769,0.796071955719221,0.7570424488618533,0.8197202855466463,0.7887202467687919,0.7999491239250486,0.8379530319990873,0.7263067289627217,0.8190883361811707,0.8432113723377102,0.8447680807273301,0.819444048823879,0.8373111442784265,0.8248413880066452,0.795373941375896,0.7834797720550102,0.8186715013387932,0.7801757987333947,0.8493744568719623,0.818715733505329,0.6919223106465062
1263.167,0.746032401716936,0.7944934164647178,0.863705699784221,0.7465314869382739,0.6915743186868891,0.876813046572126,0.8245632255784539,0.7826615751304865,0.8119998759660109,0.7803967574071566,0.7655620978017216,0.7214581541437007,0.7922794585912181,0.7563994723271898,0.768748882039428,0.8118489702229419,0.6891075694422297,0.7901565137369373,0.816738410843699,0.8191182304003459,0.7901458910685759,0.8083284065966285,0.7937686336380967,0.7656354759484956,0.7498034062337322,0.7902949850835308,0.7468840820271195,0.8226909236234732,0.7894141004727495,0.6533113871549711
1265.095,0.7156883531590582,0.7606637501567799,0.8389117153134993,0.716599411615146,0.659491816514189,0.8542185577335111,0.8006507651177701,0.7551362810555464,0.7863842302420448,0.7568308119710252,0.7371015505159855,0.6900846403121699,0.7669680013296949,0.7262098409295169,0.7393644426151432,0.7871536984883187,0.6560514076788933,0.7626971420688953,0.7909423484656464,0.7946425844628677,0.7622987072418366,0.7804118691434551,0.7638127029921815,0.7372392930397378,0.7201978381556552,0.7637127035274853,0.7155659449926963,0.7959391510222398,0.7609881195295674,0.6186157569959522
1267.024,0.6876952550810853,0.7290308551300535,0.814306380188299,0.6893409261891029,0.6304099146839884,0.8322110634839974,0.7781018593201334,0.7295376504727347,0.7626923552875212,0.7340463310333707,0.7112817852679574,0.6625229145426197,0.7436866229280337,0.6981939265478797,0.7120872630182988,0.7637822665124636,0.6266719096874741,0.7369167110337203,0.7671540336296361,0.7715754590477986,0.7361795940454197,0.7548559337556422,0.7359393972974501,0.7115852955434111,0.6923748690748938,0.7389597620909953,0.6866289123193113,0.7699472710923594,0.7340628891330748,0.5882871564413926
1268.952,0.661455940043317,0.6967034074106054,0.7903334397741077,0.663827310895271,0.6031268767022199,0.8094740612313074,0.7564148071762287,0.7054432639380158,0.7401744085161887,0.7104247800669157,0.6866657337953235,0.6361206857284187,0.7217224489749963,0.6717896441087537,0.6862616795276788,0.7412399792347077,0.5997193040429046,0.7123552362492448,0.7443723261148185,0.7493611142197395,0.7112774097086345,0.7300507212077579,0.708995498885974,0.6870306222122601,0.6658089954759032,0.7155861254804907,0.6595224123729382,0.7442492273382535,0.7083841416292546,0.56050482302163
1270.88,0.6370198287993841,0.671064336332444,0.7675423949108425,0.6404695018461736,0.5783791528989177,0.7880546094636449,0.7362934418771983,0.6828730057895951,0.7188655803577431,0.6884711652352571,0.6639446227892818,0.6121513781659883,0.7014569504920842,0.647088252652827,0.6622175234475636,0.7203974460726621,0.575300373277372,0.6893524268345167,0.7224904071914358,0.7282697936524257,0.6878813021443122,0.7065179970971547,0.683323655514819,0.6642442592128346,0.640297213624656,0.6937485534494793,0.634478699845404,0.7194466702675655,0.6844299573464582,0.5356445895240884
1272.809,0.6138991202069718,0.645682180377627,0.745241640979572,0.6185412085227575,0.5548163821252707,0.7666536704679092,0.7171397425204531,0.6615461018074433,0.6984015680266237,0.6654532329802101,0.6433984958542797,0.5895879570579267,0.6811647821111552,0.6236829568581035,0.6394354008331853,0.700385105453613,0.5531119957312574,0.6674798553106536,0.701486648770224,0.707776227603315,0.665467510300134,0.6842679624890964,0.6587921557629168,0.6427625213215238,0.6172921312822212,0.6730227324506364,0.6109845833066271,0.6950974890867168,0.6614640742946089,0.5126590984014615
1274.738,0.5922732259834593,0.6248847541662667,0.7239418634361301,0.5982286136525777,0.5335406111409405,0.7465386705258923,0.6991558412878212,0.6414445087957817,0.6790109865585408,0.6431184215584388,0.6251975291299099,0.5691105678066599,0.6605455380416188,0.6017151267563633,0.6181390955725029,0.6815036140170507,0.5332017826148899,0.646941743972419,0.6822134378803129,0.6883324663962923,0.6443563853930234,0.6634037614879108,0.6361459614084546,0.6227891215181726,0.596032264109092,0.6535456545991509,0.5891554951672224,0.671677766816754,0.6396820785815046,0.4919464007912533
1276.6660000000004,0.5715343885276546,0.6065745250277247,0.7031190545954004,0.578943640709553,0.5133159298917888,0.7268395093570534,0.6818863823939967,0.6219962144884283,0.6601027594919168,0.6243111146884515,0.6080842138673149,0.5504657364942732,0.6403384811162345,0.5807775596191783,0.5978134817639724,0.663408829560243,0.514364512340122,0.6275048173880429,0.6638683123319582,0.6697930857010383,0.6241725545150939,0.6434671017912165,0.6148210900882848,0.6032655689743226,0.5755674459304807,0.6349052956264603,0.5683726138317553,0.6487297041007192,0.6189159535696981,0.47245364903975273
1278.594,0.5519431781093597,0.5875137745013985,0.6835802783967635,0.5610045494994648,0.49413625184433585,0.70757487438211,0.6652693860815688,0.6036566868359728,0.6418254640944556,0.6088003885769605,0.5918665553051502,0.5336046959581385,0.6219494456953728,0.5610442858939328,0.5787367896847879,0.6464069847544552,0.49726509693450527,0.6092153716132427,0.6464305452062811,0.6522971779249014,0.6050197311192218,0.6248078421558191,0.5950856686238686,0.5849236878246946,0.5564561279736127,0.617226024938948,0.5488712663375814,0.6266374938027224,0.5993126888187316,0.45455348872496115
1280.523,0.533263179178966,0.5676445350102588,0.6649344205039963,0.5439267016389772,0.4759704365947306,0.6889433412772916,0.6487065522598516,0.5863103327797426,0.6243350839917401,0.5924548901858561,0.5758261787385139,0.5171928158176589,0.6049140659293952,0.5422341272417202,0.5605398528214973,0.6300748251072016,0.4820344900725144,0.59167724468552,0.6293329999403425,0.6355591068742189,0.5865635651069316,0.6064610373712627,0.5762053810849623,0.5675831308321205,0.538582038454357,0.6002414795643823,0.5305298024319429,0.6049077129106142,0.5806769839147999,0.43769991218409
1282.452,0.5156238597292843,0.5482181066653505,0.6475161813688294,0.5278511275795201,0.45904532378608986,0.6725375323746463,0.6327383890835664,0.5700061880796952,0.6077951319245425,0.5775811001489839,0.560824896951424,0.5019674934651693,0.5884468816555997,0.5244936141757884,0.5433981608072008,0.6145249565219213,0.467972231241343,0.5750867696738161,0.6130642310394205,0.6197019777254145,0.5690253605361225,0.589259396616813,0.558655081805419,0.5513518794870307,0.5215249067624195,0.5841560997525522,0.5135475953943902,0.583833607804553,0.56330776048307,0.42216836431933424
